dataset,noise_percent,graph_distance,group_interventions,num_interventions,test_task_accuracy,csv_path
cub,10,0.0999958908612754,False,56.0,0.8800483345985413,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,57.0,0.8867794275283813,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,58.0,0.8847082853317261,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,59.0,0.881946861743927,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,60.0,0.8879875540733337,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,61.0,0.8905764818191528,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,62.0,0.8893682956695557,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,63.0,0.8954090476036072,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,64.0,0.890058696269989,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,65.0,0.890058696269989,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,66.0,0.897825300693512,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,67.0,0.9068001508712769,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,68.0,0.9035208821296692,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,69.0,0.900414228439331,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,70.0,0.901449739933014,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
